date,keyword,is_brand,cnt
2024-03,교정 치아 흔들림,N,270
2024-07,교정 치아 흔들림,N,230
2023-08,교정 치아 흔들림,N,260
2024-08,교정 치아 흔들림,N,280
2024-12,교정 치아 흔들림,N,220
2024-02,교정 치아 흔들림,N,280
2023-10,교정 치아 흔들림,N,250
2023-12,교정 치아 흔들림,N,220
2024-04,교정 치아 흔들림,N,280
2025-06,교정 치아 흔들림,N,130
2024-11,교정 치아 흔들림,N,230
2025-03,교정 치아 흔들림,N,170
2025-04,교정 치아 흔들림,N,150
2023-07,교정 치아 흔들림,N,230
2023-09,교정 치아 흔들림,N,270
2024-01,교정 치아 흔들림,N,240
2024-05,교정 치아 흔들림,N,280
2025-02,교정 치아 흔들림,N,170
2023-11,교정 치아 흔들림,N,210
2024-10,교정 치아 흔들림,N,250
2025-01,교정 치아 흔들림,N,210
2025-05,교정 치아 흔들림,N,139
2024-03,교정 후 치아뿌리,N,13
2023-08,교정 후 치아뿌리,N,15
2024-08,교정 후 치아뿌리,N,11
2024-12,교정 후 치아뿌리,N,12
2023-10,교정 후 치아뿌리,N,11
2025-06,교정 후 치아뿌리,N,24
2025-03,교정 후 치아뿌리,N,10
2025-04,교정 후 치아뿌리,N,12
2023-07,교정 후 치아뿌리,N,10
2024-01,교정 후 치아뿌리,N,12
2024-05,교정 후 치아뿌리,N,10
2025-02,교정 후 치아뿌리,N,10
2025-01,교정 후 치아뿌리,N,11
2025-05,교정 후 치아뿌리,N,12
2024-06,교정 치아뿌리,N,36
2024-09,교정 치아뿌리,N,36
2024-03,교정 치아뿌리,N,54
2024-07,교정 치아뿌리,N,54
2023-08,교정 치아뿌리,N,57
2024-08,교정 치아뿌리,N,55
2024-12,교정 치아뿌리,N,35
2024-02,교정 치아뿌리,N,45
2023-10,교정 치아뿌리,N,36
2023-12,교정 치아뿌리,N,64
2024-04,교정 치아뿌리,N,50
2025-06,교정 치아뿌리,N,59
2024-11,교정 치아뿌리,N,46
2025-03,교정 치아뿌리,N,57
2025-04,교정 치아뿌리,N,43
2023-07,교정 치아뿌리,N,58
2023-09,교정 치아뿌리,N,66
2024-01,교정 치아뿌리,N,58
2024-05,교정 치아뿌리,N,44
2025-02,교정 치아뿌리,N,55
2023-11,교정 치아뿌리,N,45
2024-10,교정 치아뿌리,N,37
2025-01,교정 치아뿌리,N,47
2025-05,교정 치아뿌리,N,35
2024-06,충치균,N,1460
2024-09,충치균,N,660
2024-03,충치균,N,780
2024-07,충치균,N,2080
2023-08,충치균,N,850
2024-08,충치균,N,680
2024-12,충치균,N,560
2024-02,충치균,N,680
2023-10,충치균,N,820
2023-12,충치균,N,620
2024-04,충치균,N,830
2025-06,충치균,N,2430
2024-11,충치균,N,640
2025-03,충치균,N,780
2025-04,충치균,N,1270
2023-07,충치균,N,1860
2023-09,충치균,N,780
2024-01,충치균,N,760
2024-05,충치균,N,900
2025-02,충치균,N,610
2023-11,충치균,N,720
2024-10,충치균,N,710
2025-01,충치균,N,560
2025-05,충치균,N,1300
2024-06,치아 충치,N,500
2024-09,치아 충치,N,380
2024-03,치아 충치,N,480
2024-07,치아 충치,N,510
2023-08,치아 충치,N,580
2024-08,치아 충치,N,470
2024-12,치아 충치,N,400
2024-02,치아 충치,N,500
2023-10,치아 충치,N,500
2023-12,치아 충치,N,450
2024-04,치아 충치,N,450
2025-06,치아 충치,N,270
2024-11,치아 충치,N,420
2025-03,치아 충치,N,320
2025-04,치아 충치,N,310
2023-07,치아 충치,N,520
2023-09,치아 충치,N,470
2024-01,치아 충치,N,540
2024-05,치아 충치,N,500
2025-02,치아 충치,N,350
2023-11,치아 충치,N,520
2024-10,치아 충치,N,470
2025-01,치아 충치,N,380
2025-05,치아 충치,N,320
2024-09,옆면 충치 레진,N,10
2024-06,오산동 치과,N,40
2024-09,오산동 치과,N,50
2024-03,오산동 치과,N,170
2024-07,오산동 치과,N,60
2023-08,오산동 치과,N,50
2024-08,오산동 치과,N,50
2024-12,오산동 치과,N,40
2024-02,오산동 치과,N,40
2023-10,오산동 치과,N,20
2023-12,오산동 치과,N,70
2024-04,오산동 치과,N,50
2025-06,오산동 치과,N,40
2024-11,오산동 치과,N,60
2025-03,오산동 치과,N,40
2025-04,오산동 치과,N,30
2023-07,오산동 치과,N,40
2023-09,오산동 치과,N,30
2024-01,오산동 치과,N,26
2024-05,오산동 치과,N,60
2025-02,오산동 치과,N,2830
2023-11,오산동 치과,N,30
2024-10,오산동 치과,N,40
2025-01,오산동 치과,N,290
2025-05,오산동 치과,N,40
2024-06,잇몸 신경치료,N,360
2024-09,잇몸 신경치료,N,370
2024-03,잇몸 신경치료,N,480
2024-07,잇몸 신경치료,N,400
2023-08,잇몸 신경치료,N,400
2024-08,잇몸 신경치료,N,370
2024-12,잇몸 신경치료,N,390
2024-02,잇몸 신경치료,N,460
2023-10,잇몸 신경치료,N,410
2023-12,잇몸 신경치료,N,340
2024-04,잇몸 신경치료,N,480
2025-06,잇몸 신경치료,N,300
2024-11,잇몸 신경치료,N,380
2025-03,잇몸 신경치료,N,420
2025-04,잇몸 신경치료,N,310
2023-07,잇몸 신경치료,N,430
2023-09,잇몸 신경치료,N,380
2024-01,잇몸 신경치료,N,480
2024-05,잇몸 신경치료,N,400
2025-02,잇몸 신경치료,N,360
2023-11,잇몸 신경치료,N,390
2024-10,잇몸 신경치료,N,350
2025-01,잇몸 신경치료,N,390
2025-05,잇몸 신경치료,N,280
2024-06,신경치료 후 잇몸 색,N,12
2023-10,신경치료 후 잇몸 색,N,11
2024-04,신경치료 후 잇몸 색,N,10
2024-05,신경치료 후 잇몸 색,N,11
2023-11,신경치료 후 잇몸 색,N,11
2025-01,신경치료 후 잇몸 색,N,12
2024-06,치아 파절 인레이,N,29
2024-09,치아 파절 인레이,N,40
2024-03,치아 파절 인레이,N,28
2024-07,치아 파절 인레이,N,30
2023-08,치아 파절 인레이,N,28
2024-08,치아 파절 인레이,N,30
2024-12,치아 파절 인레이,N,16
2024-02,치아 파절 인레이,N,17
2023-10,치아 파절 인레이,N,17
2023-12,치아 파절 인레이,N,20
2024-04,치아 파절 인레이,N,45
2025-06,치아 파절 인레이,N,27
2024-11,치아 파절 인레이,N,16
2025-03,치아 파절 인레이,N,30
2025-04,치아 파절 인레이,N,28
2023-07,치아 파절 인레이,N,27
2023-09,치아 파절 인레이,N,26
2024-01,치아 파절 인레이,N,38
2024-05,치아 파절 인레이,N,32
2025-02,치아 파절 인레이,N,27
2023-11,치아 파절 인레이,N,28
2024-10,치아 파절 인레이,N,20
2025-01,치아 파절 인레이,N,20
2025-05,치아 파절 인레이,N,27
2024-06,인레이 틈,N,36
2024-09,인레이 틈,N,22
2024-03,인레이 틈,N,70
2024-07,인레이 틈,N,43
2023-08,인레이 틈,N,62
2024-08,인레이 틈,N,42
2024-12,인레이 틈,N,38
2024-02,인레이 틈,N,50
2023-10,인레이 틈,N,64
2023-12,인레이 틈,N,35
2024-04,인레이 틈,N,34
2025-06,인레이 틈,N,42
2024-11,인레이 틈,N,35
2025-03,인레이 틈,N,45
2025-04,인레이 틈,N,46
2023-07,인레이 틈,N,28
2023-09,인레이 틈,N,43
2024-01,인레이 틈,N,55
2024-05,인레이 틈,N,32
2025-02,인레이 틈,N,63
2023-11,인레이 틈,N,57
2024-10,인레이 틈,N,44
2025-01,인레이 틈,N,56
2025-05,인레이 틈,N,36
2024-11,흔들리는 이 통증,N,10
2025-04,흔들리는 이 통증,N,10
2025-02,흔들리는 이 통증,N,11
2025-05,흔들리는 이 통증,N,12
2024-06,영구치 아랫니,N,21
2024-09,영구치 아랫니,N,23
2024-03,영구치 아랫니,N,30
2024-07,영구치 아랫니,N,30
2023-08,영구치 아랫니,N,34
2024-08,영구치 아랫니,N,22
2024-12,영구치 아랫니,N,22
2024-02,영구치 아랫니,N,31
2023-10,영구치 아랫니,N,32
2023-12,영구치 아랫니,N,31
2024-04,영구치 아랫니,N,22
2025-06,영구치 아랫니,N,22
2024-11,영구치 아랫니,N,33
2025-03,영구치 아랫니,N,20
2025-04,영구치 아랫니,N,20
2023-07,영구치 아랫니,N,21
2023-09,영구치 아랫니,N,20
2024-01,영구치 아랫니,N,12
2024-05,영구치 아랫니,N,30
2025-02,영구치 아랫니,N,20
2023-11,영구치 아랫니,N,12
2024-10,영구치 아랫니,N,32
2025-01,영구치 아랫니,N,21
2025-05,영구치 아랫니,N,10
2024-05,앞니 신경치료 염증,N,11
2025-01,앞니 신경치료 염증,N,12
2024-06,어금니 깨짐,N,4630
2024-09,어금니 깨짐,N,4720
2024-03,어금니 깨짐,N,5100
2024-07,어금니 깨짐,N,4660
2023-08,어금니 깨짐,N,5710
2024-08,어금니 깨짐,N,4430
2024-12,어금니 깨짐,N,4530
2024-02,어금니 깨짐,N,5080
2023-10,어금니 깨짐,N,5770
2023-12,어금니 깨짐,N,4860
2024-04,어금니 깨짐,N,4900
2025-06,어금니 깨짐,N,3600
2024-11,어금니 깨짐,N,4590
2025-03,어금니 깨짐,N,4480
2025-04,어금니 깨짐,N,4250
2023-07,어금니 깨짐,N,5780
2023-09,어금니 깨짐,N,5230
2024-01,어금니 깨짐,N,4850
2024-05,어금니 깨짐,N,5050
2025-02,어금니 깨짐,N,4280
2023-11,어금니 깨짐,N,5140
2024-10,어금니 깨짐,N,4860
2025-01,어금니 깨짐,N,4410
2025-05,어금니 깨짐,N,4020
2024-06,크라운 염증,N,240
2024-09,크라운 염증,N,230
2024-03,크라운 염증,N,240
2024-07,크라운 염증,N,270
2023-08,크라운 염증,N,240
2024-08,크라운 염증,N,260
2024-12,크라운 염증,N,260
2024-02,크라운 염증,N,230
2023-10,크라운 염증,N,260
2023-12,크라운 염증,N,250
2024-04,크라운 염증,N,240
2025-06,크라운 염증,N,170
2024-11,크라운 염증,N,240
2025-03,크라운 염증,N,270
2025-04,크라운 염증,N,250
2023-07,크라운 염증,N,260
2023-09,크라운 염증,N,220
2024-01,크라운 염증,N,270
2024-05,크라운 염증,N,240
2025-02,크라운 염증,N,270
2023-11,크라운 염증,N,260
2024-10,크라운 염증,N,210
2025-01,크라운 염증,N,270
2025-05,크라운 염증,N,160
2024-06,크라운교체,N,590
2024-09,크라운교체,N,550
2024-03,크라운교체,N,650
2024-07,크라운교체,N,770
2023-08,크라운교체,N,620
2024-08,크라운교체,N,600
2024-12,크라운교체,N,560
2024-02,크라운교체,N,620
2023-10,크라운교체,N,630
2023-12,크라운교체,N,570
2024-04,크라운교체,N,610
2025-06,크라운교체,N,300
2024-11,크라운교체,N,610
2025-03,크라운교체,N,390
2025-04,크라운교체,N,370
2023-07,크라운교체,N,560
2023-09,크라운교체,N,630
2024-01,크라운교체,N,710
2024-05,크라운교체,N,660
2025-02,크라운교체,N,420
2023-11,크라운교체,N,600
2024-10,크라운교체,N,620
2025-01,크라운교체,N,490
2025-05,크라운교체,N,360
2024-06,앞니 내려앉음,N,10
2024-09,앞니 내려앉음,N,10
2024-03,앞니 내려앉음,N,25
2024-07,앞니 내려앉음,N,11
2023-08,앞니 내려앉음,N,10
2024-08,앞니 내려앉음,N,12
2024-12,앞니 내려앉음,N,10
2024-02,앞니 내려앉음,N,10
2023-10,앞니 내려앉음,N,21
2023-12,앞니 내려앉음,N,10
2024-04,앞니 내려앉음,N,13
2025-06,앞니 내려앉음,N,22
2024-11,앞니 내려앉음,N,22
2025-03,앞니 내려앉음,N,21
2025-04,앞니 내려앉음,N,20
2023-07,앞니 내려앉음,N,11
2023-09,앞니 내려앉음,N,13
2024-01,앞니 내려앉음,N,13
2024-05,앞니 내려앉음,N,22
2023-11,앞니 내려앉음,N,21
2024-10,앞니 내려앉음,N,11
2025-01,앞니 내려앉음,N,21
2025-05,앞니 내려앉음,N,33
2024-06,잇몸퇴축 치료,N,810
2024-09,잇몸퇴축 치료,N,790
2024-03,잇몸퇴축 치료,N,690
2024-07,잇몸퇴축 치료,N,750
2023-08,잇몸퇴축 치료,N,820
2024-08,잇몸퇴축 치료,N,860
2024-12,잇몸퇴축 치료,N,910
2024-02,잇몸퇴축 치료,N,670
2023-10,잇몸퇴축 치료,N,1000
2023-12,잇몸퇴축 치료,N,910
2024-04,잇몸퇴축 치료,N,780
2025-06,잇몸퇴축 치료,N,830
2024-11,잇몸퇴축 치료,N,890
2025-03,잇몸퇴축 치료,N,820
2025-04,잇몸퇴축 치료,N,850
2023-07,잇몸퇴축 치료,N,850
2023-09,잇몸퇴축 치료,N,940
2024-01,잇몸퇴축 치료,N,870
2024-05,잇몸퇴축 치료,N,790
2025-02,잇몸퇴축 치료,N,970
2023-11,잇몸퇴축 치료,N,940
2024-10,잇몸퇴축 치료,N,1070
2025-01,잇몸퇴축 치료,N,880
2025-05,잇몸퇴축 치료,N,810
2024-03,오버덴쳐 제작과정,N,15
2024-07,오버덴쳐 제작과정,N,14
2024-12,오버덴쳐 제작과정,N,19
2025-06,오버덴쳐 제작과정,N,70
2024-11,오버덴쳐 제작과정,N,16
2025-03,오버덴쳐 제작과정,N,13
2025-04,오버덴쳐 제작과정,N,70
2023-07,오버덴쳐 제작과정,N,16
2024-01,오버덴쳐 제작과정,N,18
2025-02,오버덴쳐 제작과정,N,13
2024-10,오버덴쳐 제작과정,N,17
2025-01,오버덴쳐 제작과정,N,14
2025-06,동탄 치아 보존치료,N,11
2024-06,크라운 치아 변색,N,16
2024-09,크라운 치아 변색,N,22
2024-03,크라운 치아 변색,N,23
2024-07,크라운 치아 변색,N,23
2023-08,크라운 치아 변색,N,25
2024-08,크라운 치아 변색,N,42
2024-12,크라운 치아 변색,N,15
2024-02,크라운 치아 변색,N,21
2023-10,크라운 치아 변색,N,21
2023-12,크라운 치아 변색,N,11
2024-04,크라운 치아 변색,N,24
2025-06,크라운 치아 변색,N,45
2024-11,크라운 치아 변색,N,14
2025-03,크라운 치아 변색,N,31
2025-04,크라운 치아 변색,N,67
2023-07,크라운 치아 변색,N,22
2023-09,크라운 치아 변색,N,30
2024-01,크라운 치아 변색,N,13
2024-05,크라운 치아 변색,N,22
2025-02,크라운 치아 변색,N,30
2023-11,크라운 치아 변색,N,27
2024-10,크라운 치아 변색,N,23
2025-01,크라운 치아 변색,N,24
2025-05,크라운 치아 변색,N,50
2024-06,앞니 신경치료 후 레진,N,14
2024-09,앞니 신경치료 후 레진,N,33
2024-03,앞니 신경치료 후 레진,N,14
2024-07,앞니 신경치료 후 레진,N,21
2023-08,앞니 신경치료 후 레진,N,14
2024-08,앞니 신경치료 후 레진,N,20
2024-12,앞니 신경치료 후 레진,N,24
2024-02,앞니 신경치료 후 레진,N,11
2023-12,앞니 신경치료 후 레진,N,26
2024-04,앞니 신경치료 후 레진,N,12
2025-06,앞니 신경치료 후 레진,N,50
2024-11,앞니 신경치료 후 레진,N,25
2025-03,앞니 신경치료 후 레진,N,35
2025-04,앞니 신경치료 후 레진,N,54
2023-07,앞니 신경치료 후 레진,N,11
2023-09,앞니 신경치료 후 레진,N,14
2024-01,앞니 신경치료 후 레진,N,38
2024-05,앞니 신경치료 후 레진,N,25
2025-02,앞니 신경치료 후 레진,N,27
2023-11,앞니 신경치료 후 레진,N,35
2024-10,앞니 신경치료 후 레진,N,26
2025-01,앞니 신경치료 후 레진,N,28
2025-05,앞니 신경치료 후 레진,N,90
2024-06,치과 충전재,N,50
2024-09,치과 충전재,N,59
2024-03,치과 충전재,N,40
2024-07,치과 충전재,N,70
2023-08,치과 충전재,N,40
2024-08,치과 충전재,N,50
2024-12,치과 충전재,N,50
2024-02,치과 충전재,N,60
2023-10,치과 충전재,N,50
2023-12,치과 충전재,N,70
2024-04,치과 충전재,N,40
2025-06,치과 충전재,N,80
2024-11,치과 충전재,N,60
2025-03,치과 충전재,N,49
2025-04,치과 충전재,N,70
2023-07,치과 충전재,N,60
2023-09,치과 충전재,N,40
2024-01,치과 충전재,N,50
2024-05,치과 충전재,N,40
2025-02,치과 충전재,N,60
2023-11,치과 충전재,N,50
2024-10,치과 충전재,N,60
2025-01,치과 충전재,N,60
2025-05,치과 충전재,N,90
2024-06,치아염증통증,N,47
2024-09,치아염증통증,N,53
2024-03,치아염증통증,N,45
2024-07,치아염증통증,N,36
2023-08,치아염증통증,N,49
2024-08,치아염증통증,N,20
2024-12,치아염증통증,N,38
2024-02,치아염증통증,N,25
2023-10,치아염증통증,N,32
2023-12,치아염증통증,N,47
2024-04,치아염증통증,N,39
2025-06,치아염증통증,N,88
2024-11,치아염증통증,N,44
2025-03,치아염증통증,N,137
2025-04,치아염증통증,N,47
2023-07,치아염증통증,N,31
2023-09,치아염증통증,N,37
2024-01,치아염증통증,N,22
2024-05,치아염증통증,N,46
2025-02,치아염증통증,N,210
2023-11,치아염증통증,N,44
2024-10,치아염증통증,N,36
2025-01,치아염증통증,N,147
2025-05,치아염증통증,N,36
2024-06,치과 신경치료,N,4130
2024-09,치과 신경치료,N,3490
2024-03,치과 신경치료,N,4400
2024-07,치과 신경치료,N,4130
2023-08,치과 신경치료,N,4690
2024-08,치과 신경치료,N,4040
2024-12,치과 신경치료,N,3240
2024-02,치과 신경치료,N,3820
2023-10,치과 신경치료,N,3940
2023-12,치과 신경치료,N,3860
2024-04,치과 신경치료,N,4140
2025-06,치과 신경치료,N,3080
2024-11,치과 신경치료,N,3580
2025-03,치과 신경치료,N,3590
2025-04,치과 신경치료,N,3490
2023-07,치과 신경치료,N,4190
2023-09,치과 신경치료,N,3850
2024-01,치과 신경치료,N,4690
2024-05,치과 신경치료,N,4290
2025-02,치과 신경치료,N,3540
2023-11,치과 신경치료,N,4120
2024-10,치과 신경치료,N,3740
2025-01,치과 신경치료,N,3330
2025-05,치과 신경치료,N,3370
2025-04,신경치료 후 염증 임플란트,N,12
2024-06,어금니 레진 인레이,N,34
2024-09,어금니 레진 인레이,N,50
2024-03,어금니 레진 인레이,N,59
2024-07,어금니 레진 인레이,N,50
2023-08,어금니 레진 인레이,N,50
2024-08,어금니 레진 인레이,N,58
2024-12,어금니 레진 인레이,N,50
2024-02,어금니 레진 인레이,N,40
2023-10,어금니 레진 인레이,N,44
2023-12,어금니 레진 인레이,N,50
2024-04,어금니 레진 인레이,N,40
2025-06,어금니 레진 인레이,N,40
2024-11,어금니 레진 인레이,N,58
2025-03,어금니 레진 인레이,N,130
2025-04,어금니 레진 인레이,N,120
2023-07,어금니 레진 인레이,N,40
2023-09,어금니 레진 인레이,N,39
2024-01,어금니 레진 인레이,N,50
2024-05,어금니 레진 인레이,N,40
2025-02,어금니 레진 인레이,N,120
2023-11,어금니 레진 인레이,N,47
2024-10,어금니 레진 인레이,N,60
2025-01,어금니 레진 인레이,N,56
2025-05,어금니 레진 인레이,N,70
2025-06,재신경치료 후 크라운,N,11
2024-10,재신경치료 후 크라운,N,11
2025-05,재신경치료 후 크라운,N,10
2025-03,수산화칼슘 첩약,N,12
2024-06,고름,N,4960
2024-09,고름,N,4870
2024-03,고름,N,4520
2024-07,고름,N,5040
2023-08,고름,N,5330
2024-08,고름,N,4910
2024-12,고름,N,3750
2024-02,고름,N,4100
2023-10,고름,N,4770
2023-12,고름,N,4730
2024-04,고름,N,4650
2025-06,고름,N,3920
2024-11,고름,N,4100
2025-03,고름,N,3880
2025-04,고름,N,3660
2023-07,고름,N,5170
2023-09,고름,N,5250
2024-01,고름,N,4770
2024-05,고름,N,4730
2025-02,고름,N,3630
2023-11,고름,N,4290
2024-10,고름,N,4570
2025-01,고름,N,3860
2025-05,고름,N,3860
2024-06,잇몸 고름주머니,N,2940
2024-09,잇몸 고름주머니,N,2520
2024-03,잇몸 고름주머니,N,4040
2024-07,잇몸 고름주머니,N,3150
2023-08,잇몸 고름주머니,N,2520
2024-08,잇몸 고름주머니,N,2810
2024-12,잇몸 고름주머니,N,2330
2024-02,잇몸 고름주머니,N,3870
2023-10,잇몸 고름주머니,N,2700
2023-12,잇몸 고름주머니,N,3430
2024-04,잇몸 고름주머니,N,3910
2025-06,잇몸 고름주머니,N,1930
2024-11,잇몸 고름주머니,N,2280
2025-03,잇몸 고름주머니,N,1940
2025-04,잇몸 고름주머니,N,2050
2023-07,잇몸 고름주머니,N,2790
2023-09,잇몸 고름주머니,N,2560
2024-01,잇몸 고름주머니,N,4010
2024-05,잇몸 고름주머니,N,4230
2025-02,잇몸 고름주머니,N,2080
2023-11,잇몸 고름주머니,N,2980
2024-10,잇몸 고름주머니,N,2670
2025-01,잇몸 고름주머니,N,2330
2025-05,잇몸 고름주머니,N,2110
2024-06,인레이 치료,N,2360
2024-09,인레이 치료,N,2310
2024-03,인레이 치료,N,1970
2024-07,인레이 치료,N,2420
2023-08,인레이 치료,N,1130
2024-08,인레이 치료,N,2810
2024-12,인레이 치료,N,2420
2024-02,인레이 치료,N,1020
2023-10,인레이 치료,N,1090
2023-12,인레이 치료,N,960
2024-04,인레이 치료,N,2060
2025-06,인레이 치료,N,2300
2024-11,인레이 치료,N,2600
2025-03,인레이 치료,N,2150
2025-04,인레이 치료,N,2240
2023-07,인레이 치료,N,1030
2023-09,인레이 치료,N,1360
2024-01,인레이 치료,N,1330
2024-05,인레이 치료,N,2490
2025-02,인레이 치료,N,2350
2023-11,인레이 치료,N,1010
2024-10,인레이 치료,N,2320
2025-01,인레이 치료,N,2240
2025-05,인레이 치료,N,2490
2024-06,앞니 부러짐,N,880
2024-09,앞니 부러짐,N,780
2024-03,앞니 부러짐,N,880
2024-07,앞니 부러짐,N,950
2023-08,앞니 부러짐,N,870
2024-08,앞니 부러짐,N,760
2024-12,앞니 부러짐,N,800
2024-02,앞니 부러짐,N,900
2023-10,앞니 부러짐,N,1000
2023-12,앞니 부러짐,N,1040
2024-04,앞니 부러짐,N,810
2025-06,앞니 부러짐,N,530
2024-11,앞니 부러짐,N,750
2025-03,앞니 부러짐,N,770
2025-04,앞니 부러짐,N,590
2023-07,앞니 부러짐,N,840
2023-09,앞니 부러짐,N,850
2024-01,앞니 부러짐,N,1080
2024-05,앞니 부러짐,N,840
2025-02,앞니 부러짐,N,670
2023-11,앞니 부러짐,N,930
2024-10,앞니 부러짐,N,810
2025-01,앞니 부러짐,N,750
2025-05,앞니 부러짐,N,610
2024-06,치아 뿌리 염증 원인,N,45
2024-09,치아 뿌리 염증 원인,N,30
2024-03,치아 뿌리 염증 원인,N,69
2024-07,치아 뿌리 염증 원인,N,48
2023-08,치아 뿌리 염증 원인,N,39
2024-08,치아 뿌리 염증 원인,N,35
2024-12,치아 뿌리 염증 원인,N,50
2024-02,치아 뿌리 염증 원인,N,100
2023-10,치아 뿌리 염증 원인,N,27
2023-12,치아 뿌리 염증 원인,N,50
2024-04,치아 뿌리 염증 원인,N,50
2025-06,치아 뿌리 염증 원인,N,220
2024-11,치아 뿌리 염증 원인,N,80
2025-03,치아 뿌리 염증 원인,N,180
2025-04,치아 뿌리 염증 원인,N,390
2023-07,치아 뿌리 염증 원인,N,23
2023-09,치아 뿌리 염증 원인,N,34
2024-01,치아 뿌리 염증 원인,N,56
2024-05,치아 뿌리 염증 원인,N,37
2025-02,치아 뿌리 염증 원인,N,80
2023-11,치아 뿌리 염증 원인,N,44
2024-10,치아 뿌리 염증 원인,N,50
2025-01,치아 뿌리 염증 원인,N,70
2025-05,치아 뿌리 염증 원인,N,270
2024-06,인레이 빠졌을때,N,15
2024-09,인레이 빠졌을때,N,14
2024-03,인레이 빠졌을때,N,11
2024-07,인레이 빠졌을때,N,12
2024-08,인레이 빠졌을때,N,13
2024-02,인레이 빠졌을때,N,12
2023-10,인레이 빠졌을때,N,11
2023-12,인레이 빠졌을때,N,16
2024-04,인레이 빠졌을때,N,12
2024-11,인레이 빠졌을때,N,10
2025-04,인레이 빠졌을때,N,12
2023-09,인레이 빠졌을때,N,11
2024-01,인레이 빠졌을때,N,13
2024-05,인레이 빠졌을때,N,15
2025-02,인레이 빠졌을때,N,23
2024-10,인레이 빠졌을때,N,13
2025-01,인레이 빠졌을때,N,13
2025-05,인레이 빠졌을때,N,14
2024-06,인접면 초기충치,N,14
2024-02,인접면 초기충치,N,11
2025-06,인접면 초기충치,N,10
2023-09,인접면 초기충치,N,10
2024-05,인접면 초기충치,N,12
2023-11,인접면 초기충치,N,14
2024-10,인접면 초기충치,N,11
2025-05,인접면 초기충치,N,10
2024-06,치과 mb,N,15
2024-07,치과 mb,N,11
2024-04,치과 mb,N,13
2025-03,치과 mb,N,10
2024-01,치과 mb,N,13
2025-02,치과 mb,N,12
2024-10,치과 mb,N,12
2024-06,동탄역 치과 스케일링,N,11
2024-09,동탄역 치과 스케일링,N,11
2024-03,동탄역 치과 스케일링,N,12
2024-08,동탄역 치과 스케일링,N,11
2024-12,동탄역 치과 스케일링,N,13
2024-02,동탄역 치과 스케일링,N,11
2023-10,동탄역 치과 스케일링,N,10
2023-12,동탄역 치과 스케일링,N,13
2023-07,동탄역 치과 스케일링,N,12
2024-05,동탄역 치과 스케일링,N,11
2024-02,임플란트 픽스쳐 길이,N,13
2025-05,임플란트 픽스쳐 길이,N,12
2024-06,이 사이 레진,N,12
2024-09,이 사이 레진,N,12
2024-03,이 사이 레진,N,23
2024-07,이 사이 레진,N,10
2023-08,이 사이 레진,N,22
2024-08,이 사이 레진,N,11
2024-12,이 사이 레진,N,14
2024-02,이 사이 레진,N,24
2023-10,이 사이 레진,N,24
2023-12,이 사이 레진,N,22
2024-04,이 사이 레진,N,16
2025-06,이 사이 레진,N,13
2024-11,이 사이 레진,N,12
2025-03,이 사이 레진,N,13
2025-04,이 사이 레진,N,12
2023-07,이 사이 레진,N,14
2023-09,이 사이 레진,N,20
2024-01,이 사이 레진,N,13
2024-05,이 사이 레진,N,21
2025-02,이 사이 레진,N,12
2023-11,이 사이 레진,N,14
2024-10,이 사이 레진,N,23
2025-01,이 사이 레진,N,11
2024-07,임플란트 나사노출,N,14
2024-12,임플란트 나사노출,N,23
2024-02,임플란트 나사노출,N,10
2023-10,임플란트 나사노출,N,13
2024-04,임플란트 나사노출,N,14
2025-04,임플란트 나사노출,N,11
2024-05,임플란트 나사노출,N,12
2025-02,임플란트 나사노출,N,11
2024-06,임플란트 흔들리는 이유,N,11
2024-09,임플란트 흔들리는 이유,N,21
2024-07,임플란트 흔들리는 이유,N,12
2024-08,임플란트 흔들리는 이유,N,17
2024-12,임플란트 흔들리는 이유,N,13
2024-02,임플란트 흔들리는 이유,N,13
2025-06,임플란트 흔들리는 이유,N,10
2025-04,임플란트 흔들리는 이유,N,12
2025-02,임플란트 흔들리는 이유,N,11
2025-01,임플란트 흔들리는 이유,N,12
2024-03,동탄 스플린트,N,10
2023-08,동탄 스플린트,N,11
2024-01,동탄 스플린트,N,13
2025-02,동탄 스플린트,N,11
2024-06,어금니살리기,N,10
2024-03,어금니살리기,N,15
2024-07,어금니살리기,N,14
2023-10,어금니살리기,N,13
2025-06,어금니살리기,N,13
2024-11,어금니살리기,N,11
2025-03,어금니살리기,N,10
2024-01,어금니살리기,N,10
2024-05,어금니살리기,N,14
2023-11,어금니살리기,N,11
2024-10,어금니살리기,N,10
2024-12,캔틸레버 임플란트,N,10
2024-06,동탄 브릿지,N,60
2024-09,동탄 브릿지,N,30
2024-03,동탄 브릿지,N,70
2024-07,동탄 브릿지,N,40
2023-08,동탄 브릿지,N,16
2024-08,동탄 브릿지,N,30
2024-12,동탄 브릿지,N,50
2024-02,동탄 브릿지,N,140
2023-10,동탄 브릿지,N,30
2023-12,동탄 브릿지,N,120
2024-04,동탄 브릿지,N,30
2025-06,동탄 브릿지,N,30
2024-11,동탄 브릿지,N,30
2025-03,동탄 브릿지,N,40
2025-04,동탄 브릿지,N,40
2023-07,동탄 브릿지,N,40
2023-09,동탄 브릿지,N,18
2024-01,동탄 브릿지,N,120
2024-05,동탄 브릿지,N,40
2025-02,동탄 브릿지,N,50
2023-11,동탄 브릿지,N,30
